Continuous1,Continuous2,Continuous3,Continuous4,Continuous5,IntegerVar,Boolean1,Boolean2,Category
4.730482560639473,8.375422541139525,8.946927097539435,0.22614309668948174,0.8906267652244415,5,true,true,Cat
8.040175189176637,2.979524003934878,1.9266523370418953,2.599680777418963,9.425193911375626,5,false,false,Dog
4.031685677969405,6.787035527208478,9.104093890771113,0.382473536449327,0.45636549216532374,4,true,false,Dog
3.644626917809861,1.1380551275036443,6.578143303734544,6.780180481029813,9.052544708241735,5,false,false,Bird
0.01694100530645337,1.1727004094988047,0.2560939713149102,7.738050976373325,3.017238207371892,3,true,false,Cat
2.358034625190484,2.7426526376199356,5.37412600956614,5.229037603926456,2.8671886910000097,6,false,true,Cat
4.028061017959676,9.274350057137129,1.8725071084437372,2.802024170137458,5.714822443170023,5,false,true,Dog
2.293501203071042,1.1877420680612183,2.052971906570684,1.7118758885490293,4.479732861889097,3,true,false,Cat
4.722419981459306,6.455486634611367,3.940285613131427,5.535014225755862,4.649400065602865,5,false,true,Cat
6.157622560140364,6.8501414988073925,2.607143573019295,7.35453014682969,5.49076522404175,4,true,false,Bird
5.515044608278719,0.8473386251169113,4.732153319922496,6.207869875373568,2.991073579726086,6,false,false,Cat
6.177654272176407,4.338308218970956,2.3657178229712175,1.8363771940196372,8.744596745227513,4,true,false,Cat
5.716287823564617,3.210730273308285,9.780914999800427,3.4786828132104377,4.266871296776501,6,false,false,Cat
3.0109050393960732,8.198581186690308,9.555451443083175,4.269945059876848,2.1577411827298953,4,false,false,Cat
9.916692292028673,4.455608473925846,7.746545830196058,0.9908409336091462,2.56656310957164,6,false,true,Cat
4.271538674158627,0.6769847276902363,3.4692361476712397,9.729946538525239,2.84740913075011,5,false,false,Bird
8.51740907870888,7.274484906028224,4.188350075088727,2.10240398003024,1.0031649587996105,5,false,false,Cat
9.73056324258031,7.15813962454937,9.279992656813182,2.7841884609012766,3.5948118342677295,7,true,false,Cat
6.821297122199724,2.0777989925936358,3.8848817086778697,7.328041560176837,3.531462311911447,4,true,false,Bird
6.662443384315412,7.686296079009662,9.238338376593294,3.820225011516115,8.69368409068635,6,true,false,Dog
2.301964447852275,9.05230350310556,1.5559808605201586,9.04939795340435,3.0474491889206714,2,false,false,Bird
4.276696441077966,3.01766766425952,2.8757161826402253,6.547198285249535,0.07075348824944094,5,false,false,Bird
0.5955261588546057,6.985248394835927,1.919223014285314,0.2345613450949391,2.340256911831741,6,false,false,Cat
2.1229877798826715,3.05807489001669,9.28288170589674,0.857738739688827,5.6438629122298325,3,false,false,Bird
3.014963379735194,1.1797825250229699,7.1259707018537535,6.363547697021506,0.4366995882960789,5,false,false,Dog
2.182094251902613,5.6862054252992955,6.964271500183496,5.479854520257044,6.754296755065111,4,false,true,Dog
5.3075516824089695,6.079268835299835,7.471747845349945,5.2588290414609595,6.50543912448426,8,false,false,Cat
8.629700675443463,1.8343117423013278,1.2360377797958277,5.5793259368267005,9.10875645738937,4,true,false,Cat
0.7859879495131639,1.123908876138796,1.9918459095318108,8.871790153143616,2.500226798741698,3,true,true,Cat
0.9606731765125465,9.149642189929768,2.060112315800983,0.5721334645513543,5.692156367842333,7,false,false,Dog
9.537997047261191,0.06316391745988525,2.533854059438696,8.870095741913062,6.51770167377001,4,true,false,Cat
7.264890920056186,9.705579456087479,9.007036277766593,2.227406106963663,2.8152772168607267,6,false,false,Cat
5.411020357565826,1.8430005983309095,3.2041789083441397,5.3388104354307595,3.0666852284579074,5,false,false,Dog
0.7451841865521824,1.57435965127662,8.484257890507454,1.4111942573403236,9.919633418746123,7,false,false,Cat
6.176528947676649,1.1516878528352392,7.966115502723,2.1462146567539375,4.483709255099171,2,true,false,Cat
2.2375093677263616,4.145030978504508,5.901076390000478,7.378796075586557,1.8949465642844376,6,true,true,Cat
3.2749965453625727,4.35218162244232,6.080430746681294,3.0366917041349106,3.2919858481684994,7,false,false,Dog
7.929309863551928,6.690146045496874,6.757157266429674,8.68648200620539,2.415132429660618,4,false,false,Bird
3.5769185202295306,1.134339277909484,1.6533851096003138,4.705214740708245,8.329029045977025,3,false,false,Cat
2.9492671791461644,2.6920236082250373,4.433732786017019,1.9375911353099384,8.70621863479554,3,true,false,Bird
2.287634955197335,7.2184377900574646,6.601143672634065,4.865941209292691,9.649369372567852,3,true,false,Cat
6.075512893778071,0.177387148643241,0.36158976761641815,6.049791997632912,6.222417022490575,3,true,true,Dog
1.6494472496000956,3.3861449056982504,3.0538585509548133,5.524980355001713,2.787701546685474,4,false,true,Cat
4.799212630445889,4.932565922083362,7.736874296753694,8.01298501787021,4.19857648909961,3,true,false,Dog
6.6721967500656865,7.92482940518666,9.528973646819146,2.257291341326212,8.587157089377259,1,false,false,Cat
9.075228915736657,2.2756397990625565,0.4832397610056127,8.247270799449005,3.7822036412604643,4,true,false,Bird
0.1268523465161686,5.332401820525843,5.471247950170658,7.109962786975198,1.701788659414878,5,false,false,Dog
9.580466707445787,9.901216034739882,3.09223641602532,4.819725145228656,5.723871231583707,5,false,false,Cat
6.951516860738228,9.599649558020623,4.875095509180118,1.802001656924409,3.159181150533957,6,true,false,Cat
0.41976140527578143,9.852988350655117,7.463221615997623,0.5997088768664083,3.1741916780265655,7,true,true,Cat
1.5116933268712685,6.457712728640476,0.9107943349607706,0.8597672578469406,0.9158422560617718,4,false,true,Bird
9.337323061281396,0.979559037646458,5.999813421741784,1.7064899342312023,9.560563240580818,8,false,false,Cat
5.686744756944094,0.8358952718414536,2.6744775997092383,8.906469449072338,3.2544916373791075,6,false,false,Bird
3.7093022989314903,1.9032992076020028,3.5138665127219992,4.929514930448155,0.08223995952518881,4,true,false,cat
2.5692936917654032,8.838694230423142,9.462753531800956,6.326156003599358,4.315747794103302,4,false,false,Dog
0.4023988472633355,3.7938632798630154,8.723012832799638,9.970804958682752,7.68691846699757,4,false,false,Bird
0.3054880064687715,5.011012342785866,8.718359273105659,5.854905406417222,4.192208708173689,2,true,true,Cat
7.242542793772212,6.975010009773782,8.404064905820615,2.7004221106741113,3.3675962843465967,8,false,false,Bird
8.205426149613281,6.25447209890811,8.29834466017428,3.682144854936741,9.184367268857025,4,true,true,Cat
1.865972634014187,4.3102333834918936,9.930486711940414,8.532221694253971,3.579917920388013,4,true,false,Cat
9.165817735732123,9.432389987643194,9.291489158587352,9.974697815153302,3.4722227218214465,3,false,false,Bird
5.082498575336056,2.213595162158529,8.84632030581387,7.262303075825587,7.947385572827818,6,true,true,Bird
7.343707878249899,3.989512056736145,8.750284389662177,5.354463509804854,7.835687257868409,5,false,true,Cat
4.886468506056079,5.353371416649005,7.457270593347777,2.6619706597658865,7.555165642357949,4,false,true,dog
7.0612333953233195,2.5280307101385024,6.765111057002727,0.5813513145206883,8.134689818165507,5,false,false,Cat
4.83723212190686,9.137665654725392,4.065856242934447,4.2622077340640265,5.059307149480859,6,false,false,Cat
0.9311876311173428,4.330111635438557,0.266659357943142,3.9028010313477344,1.6885236635473,8,false,false,Cat
1.0139333552628527,4.7519766435928865,2.8291064915744233,9.92199637591712,9.296125892928139,5,false,true,Bird
5.925183193386449,9.399313633678076,4.53782117531091,9.125229977127697,8.713944718240834,5,true,false,Cat
0.4050022258056063,8.294034664033097,5.570842737893461,6.576742420838105,7.184897445634457,6,false,false,Dog
5.213697930302845,4.956180119617073,7.116271226221422,6.0500522505873535,7.34594921578731,6,true,false,Cat
9.698486863810679,1.8189242526007465,6.096643289977491,9.546646482229477,7.892958348741594,3,false,true,Cat
0.4187270509556562,1.1328372457126812,3.319752962568595,0.7788491902408945,0.7788218409842751,3,false,true,Bird
6.367837273496298,0.8552023570622413,5.593343864295565,9.474709384828442,0.5793936648684195,5,false,true,Cat
9.910297285827422,6.868102628011443,4.393964768727594,1.6227998297281987,4.586932676641439,5,false,false,Cat
8.867665680725848,8.543464507121111,7.331657282713034,0.002231140844993762,3.3722273732547525,4,true,true,Cat
6.080522035727808,6.387558063920037,4.948763581667087,9.244720752146883,3.6482235181360823,5,false,false,Cat
8.893200541561889,9.197199463826903,8.082665499046445,9.106305569755275,1.2235229650466484,9,false,true,Bird
2.699900081788549,0.2861932187943106,1.2655171796904008,0.5537569103067685,4.981779724136784,6,true,false,bird
5.918580351526686,5.50783554889723,1.5901766106525383,0.2399332242072072,0.03962272749359452,4,false,false,Cat
3.0209820658893993,4.9523620381494755,5.591242859223935,3.0787069190474528,0.14689122453372172,4,false,true,Bird
9.419000558548078,7.485627189982359,8.735390580307605,4.812781765780423,0.24838447975269462,3,false,false,Cat
1.5187205944189675,3.006327068644119,8.089683860839735,6.300674466654275,5.702928345369427,6,false,false,Cat
6.499038021301724,5.572970146156354,7.7565626821145255,6.976195416302869,5.562407136997245,5,true,true,Dog
2.8051270463104414,2.5726053089241963,4.95150963807132,7.783126962426794,1.5233313133597415,8,false,true,Cat
3.777752183924805,2.4434534112767983,8.36604784368874,1.4733644087730546,5.524727846960847,3,false,true,Bird
2.866472080598884,5.434992590559312,4.72786832594468,7.237907520768011,8.536683358668286,5,true,false,Cat
3.892424616546759,8.48873640167204,1.906054553924521,8.119126670188994,8.109993566068427,6,true,true,Bird
9.21069902011064,7.80375939129309,7.542751361123839,6.857318231589344,2.157654118339085,6,false,true,Dog
0.19595348496805998,0.6989956960617927,4.015124459813438,4.6278266340302014,2.514337959623927,3,false,false,Cat
4.853894998418662,8.514483269899264,3.685958918179486,4.264545959996844,2.263925790638238,6,false,true,Dog
6.245628717819339,3.5140157900573668,3.362003510162468,3.098086239398339,7.117030337525801,3,true,false,Dog
8.740874663619278,9.489904213031274,5.1701675941380065,0.09844492613191203,9.908912740006688,5,false,true,Cat
5.737449102313522,9.691613490171166,8.735563627548423,1.3779343938498378,7.005667886664877,4,true,true,Cat
5.973196092998782,6.9468792403100625,6.595864763959591,7.773407702905565,3.7347319702489292,4,false,false,Bird
0.09924977324672901,5.690067671194885,0.5601667408877209,4.538060220644983,3.4662151998742163,4,false,true,Dog
2.3280564326738773,1.9466333643566769,4.486068990943015,5.644689841938496,7.901464265138195,4,false,false,Cat
8.91764844377115,3.520353799018132,3.4574173246489948,4.599490024095845,2.8778579097225645,7,false,true,Cat
3.8919517071042273,0.29339204989488943,8.555312457848439,5.030908960099224,5.573138357448464,4,true,true,Bird
3.3299908757667565,3.2778452477295152,1.8092606889607277,6.17823094605772,9.15463713255837,6,false,true,Cat
6.64719154862346,1.0240427013452957,5.571943525059638,0.895181098099258,2.5159573477794837,5,false,false,Dog
3.0422074837461635,6.196111605407334,4.390841738555573,0.6930924831125729,4.534637455028476,5,false,false,Cat
5.639452788952691,9.902063297099954,6.956687461927137,4.704163057532967,7.782600621341988,7,true,false,Cat
4.46438668901264,1.6473871968537201,9.431172521040544,0.43581161679329017,3.9994629430262076,5,false,false,Cat
0.641903641120225,0.1507810503682705,3.1258451147584543,9.421467507242234,8.701573005559261,6,false,false,Dog
3.4691189592649607,5.523557275654588,7.096380497005256,0.589271392988362,7.655996575197975,6,false,false,Bird
0.1908664693127271,6.634929005040807,4.656342530359528,6.791236893832303,3.106938557146597,8,false,true,Dog
5.034131250537942,8.77583406676162,9.679084697232547,6.566617603190698,6.956647346345529,7,true,false,Dog
1.5908931837394558,3.650553130628753,2.5466259059684884,4.903701033994004,2.5585009331454946,7,true,false,Dog
4.566148997228563,3.2075963586830225,0.09748248907968882,2.0182255528571713,7.13025841427169,5,false,true,Bird
7.614915820766475,0.3568479891298948,4.221226086424044,7.041538720999774,2.6857459195519318,6,false,true,Cat
1.4553621758934998,4.355671236157245,6.00055624098109,4.864480900894325,7.343432976491181,6,false,true,Cat
7.606726546001507,4.070814978517829,8.098762703497403,3.3556889500882923,7.344369002084128,7,false,false,Dog
5.223368335235544,7.2226305119692835,6.378812333151077,0.43968689550910156,1.7313261904860744,6,false,false,Bird
7.982159668726869,6.532090874695829,7.736543320686678,8.212705128338278,4.659038133159017,5,false,false,Bird
0.10402625688771594,1.323590915318299,8.129570744345857,4.575883675175546,8.48282301851436,6,false,false,Cat
0.2000009198960151,2.2357690844388465,6.402978569468463,6.205842680343439,3.86044430380991,3,false,true,Dog
3.7423142330152546,8.979921197589919,2.403465308330597,3.09765576162937,8.073424426692604,4,false,false,Cat
6.311013574248387,6.841048776786533,9.843102933939912,3.870406958776927,7.010356889401251,3,false,false,Cat
2.428074882995613,9.47525971766448,7.754833993701888,2.0312358262990315,4.824203187726913,4,false,true,Cat
0.47369958761054654,9.466757166225658,8.905178803270477,0.3788589916302232,5.271587176175179,7,false,false,Bird
9.292663157992845,0.5943788030951813,2.671986879996795,5.2173173645919215,9.728544543101204,3,true,true,Cat
9.76552329965109,8.130565658968791,8.733044420294881,9.699112407522302,0.5239411787648163,5,true,false,Bird
0.49698263974268353,0.6569370410882769,1.2353648119949723,3.7600926000732224,8.2753876624688,5,false,false,Cat
9.058856626729481,9.545674945495662,6.096562234274327,0.7042534939373057,8.613090973732563,8,false,false,Dog
1.9654901338245157,2.783274002774665,3.5880603668828135,4.771084700778299,2.839292342130314,5,true,false,Cat
2.586699246752392,3.4814437821851927,0.21741112490106462,8.489809078737952,3.641550966729227,5,false,false,Cat
5.1657159682106935,4.087056540251032,0.3844711477032958,2.8888043897595725,4.823222736509099,4,true,true,dog
3.452888958559509,4.902110558697713,2.615671716608291,9.913377360737318,4.592341780212728,4,false,true,Cat
2.7230198086388455,1.9321714815178015,9.59170855635388,7.386676165341967,5.503136666911832,3,true,false,Dog
6.768866492044027,4.868173861131878,1.2125371881709268,4.324834690376247,0.16465855979925892,7,true,false,Bird
0.954649915141349,7.176454174166214,6.617883249028393,3.660938670593369,2.853877102103255,5,true,false,Bird
8.694778172935415,0.08808757567919878,4.186306015076062,8.336514303954708,3.564592887663461,4,false,false,Bird
5.242577136931491,9.701904110991816,6.54006557188776,7.943503958519957,7.264121969714088,6,false,false,Cat
9.297880930411583,4.576158472237588,1.9347366963632007,5.488096651982611,6.193877739243275,5,false,false,Bird
9.94525234684138,0.3013703417069036,7.543261530389932,1.7472253526174575,9.007497882024168,5,false,true,Bird
5.651238436052431,7.766456908272388,7.010609765407644,2.647310662290925,2.300319445850205,6,true,true,Bird
8.346464532104179,5.1889438585243735,4.521910176717187,8.436400926239717,4.796298705144027,5,false,false,Dog
4.046415334228824,4.773342506544492,3.6382515242277833,3.914072807334288,3.6898823357824195,8,false,false,Bird
2.648516318053903,6.4147516741983965,4.9762115271694025,1.6401048120192951,8.19405785683764,3,true,false,Bird
7.810880291352724,0.9118261048976173,2.6632770674569786,4.330087725090506,3.048365945335181,6,false,false,Cat
3.9624839154347145,8.226298123319854,1.8357802157205039,7.8219711417766025,2.3423480444475766,2,false,false,Bird
0.897505319905495,3.768189222729852,9.054647697399083,7.702876797641998,6.530213305725498,3,false,true,Dog
0.3096109667154556,0.04529431741985834,8.273204065028123,8.128931582323641,9.825004295689125,7,true,true,Cat
0.08166542511103825,6.924523468422786,3.605086898496391,8.65875661377239,2.985523331877784,6,true,false,Dog
2.234500214419055,2.732041456487889,2.47777288688253,5.921286593000737,6.660530685851937,6,false,false,Dog
0.23676045593144956,6.907582236431532,1.725367580688717,4.720200010211223,7.538810457995417,5,false,true,Dog
1.7067227495569004,3.792491608035683,4.518246838687043,8.850360825041538,3.318734039914596,7,false,false,Cat
3.0319164776605856,7.532060851568597,4.944751763955684,2.985606868817967,2.9165924896638007,6,false,true,Dog
3.156487871003959,3.1678207753547536,5.57487754126389,5.847044079367867,8.911284754535405,7,false,true,Dog
3.130453321820621,9.451381144838637,4.09557566080716,5.004819421915131,9.048469661061,6,false,false,Cat
4.13309504282831,3.5415177187035263,7.408658749499266,9.478311386367858,3.7621748546913922,6,false,false,Dog
2.8345723089356145,4.844819672786152,0.4331640348151411,1.291342271638305,1.723041071899949,4,false,true,Dog
1.8026297858437967,6.1570369773825595,0.8073605474809897,3.450345679781374,9.363632184201737,3,false,false,Cat
5.18747091562223,9.07359703520569,1.0378997896727327,7.381664595466849,3.1861825475679684,3,false,false,Dog
6.688154588006544,0.45981012251617326,4.803880406666395,7.3823228304530755,0.11019019121748408,7,false,true,Dog
7.262241889230707,0.6442965014985158,1.2842695119934255,7.3983037447702715,1.5942140234335267,5,false,false,Cat
0.6928838017017613,1.9490989347110088,5.368315920714521,2.0661667262077774,6.99602765015889,7,false,false,Bird
3.0398739609569567,5.457585010421782,7.510190280230696,6.676726887232949,8.034943936003181,5,false,false,Cat
2.233375437201018,5.578003427369859,6.49336536707258,1.5900003877113567,8.477723570376877,5,false,false,Bird
9.888038860015008,5.939123332664812,4.722214364911952,7.807725485185481,5.698310196763954,3,true,false,Cat
7.45370271081487,7.418409198584071,0.6339971882510698,5.772607329996592,9.397722097288149,5,true,false,Cat
6.148709161083157,4.661241172116364,0.9237435963027518,8.25210568212112,1.778151086996973,6,true,false,Cat
3.354858007671637,8.77569252181036,4.826734188495553,5.391602692235871,4.862393272302282,4,false,false,Dog
9.359248997396794,9.469949764540022,2.644064252115459,5.5555896931498125,4.6774041482889706,6,true,false,Bird
1.9992697288916805,1.8518015320203685,2.5889423617115592,2.3549956546633988,3.2367983477727504,4,false,false,Cat
3.971076201895345,6.8938001191825276,0.6067425883214439,9.313602191404769,5.2594402053496,8,false,false,Dog
6.433185975728605,1.5521179645270522,9.589936517400584,1.8478876938424649,3.1665962582932283,3,false,false,Bird
9.007079502807324,9.957005840901312,8.565035512284219,7.1155669799260055,3.044207930301668,5,false,false,Bird
0.26232656142799016,3.7488753713746057,1.2105590000976818,5.975016686592899,4.001919448602203,6,false,false,Dog
8.46494959491092,0.04546419062417817,7.585066495638214,8.804748024095105,5.604264835919274,9,true,true,Dog
1.536264350773341,5.718962667851044,1.4373126384954693,9.534795027688123,7.909143626233037,4,true,false,Bird
4.334474144715836,3.8274737538795622,0.912489643299198,7.784663254973134,8.4059267849684,7,true,false,Cat
1.8469704735746129,1.9765247543399789,6.887611060923959,2.249425598330368,4.429152198265633,7,true,false,Cat
8.563757632097639,5.387183446586201,4.824802636737623,3.9758962142850396,3.4873387233504105,6,false,false,Bird
1.877000140803513,9.772212922063046,5.023299494626318,0.7082761402684545,8.545132267605664,6,false,true,Cat
8.010608331036455,4.0698860716508545,0.9722087512262689,3.8768798250562533,0.9075992793053156,6,false,false,Cat
7.545887768999221,1.266018545429629,0.6614874912787427,6.256772512804583,6.948781665720942,2,true,false,Cat
1.2561479566311184,6.48591493238463,7.71910652584463,9.105589127664365,4.990320449975995,4,true,true,Dog
1.0812359193795362,2.1995953386267475,4.877139161832602,8.499891480472892,1.9371674349418366,6,false,false,Cat
5.230942118164133,7.117621529894713,3.451443042502329,9.863578559217018,1.8623596278678178,6,true,false,Bird
6.7667155549463365,3.200848343121576,4.893117447271517,5.786920649855905,9.320244712717093,4,false,true,Cat
1.8772267705918266,3.0183920960411315,0.00045769781987448077,7.106974400073702,4.582907281802973,4,false,true,Cat
2.586161273552051,8.51748755889673,5.8644177379150335,5.7079792305641615,2.4194353582094363,6,false,false,Dog
7.425836521232485,3.3119419406041475,8.109882715985554,3.6169891780268038,6.7959428120755225,7,false,false,Cat
7.968991525029826,7.433562789146636,8.028034125086034,4.156239118346029,4.997331007803799,3,false,false,Cat
7.402538078758294,0.6038321959939241,1.2580399682094445,5.636314669860095,6.743451979073765,6,true,true,Cat
4.535540592418291,1.904684844022041,1.2077034058355829,8.57798900988907,0.9561591346770337,4,true,true,Cat
3.499000325893069,9.951087505541182,8.986704610503025,1.1001380755877554,1.5103190846917758,7,false,false,Bird
3.414270863692761,4.321394296690211,1.7873477227934853,8.097926361533691,9.9801393469423,2,false,true,Cat
8.606069945231086,7.125044871001821,9.548081749167167,3.3493562317003445,2.085982781000947,7,false,false,Dog
9.933136031243667,3.7670597720222396,2.468008921144164,6.227527483606208,0.46652812916437747,5,false,false,Cat
4.759170814379326,6.939304569149077,8.138669099701335,9.303025505572673,6.468300362087227,7,true,true,Cat
7.799517174833028,1.964819060227695,1.0386359769202647,5.863353166918385,2.0660420489081863,2,false,true,Cat
8.323142330429537,5.304642004092559,1.8793386286231728,4.2589849705861464,6.247199907677694,7,true,false,Cat
6.35665318955415,1.57198857178522,3.2614782312928092,4.32027922352405,8.303879009974931,9,false,true,Cat
7.446628268994861,4.874277787495918,2.70786181420687,7.827230870608154,7.82466443863833,3,false,true,Cat
8.474511377175443,3.01214214424847,7.666061656276526,2.793159822770045,8.854119425952536,7,false,false,Dog
0.3980804383745318,6.273869394103798,8.920410530968097,1.162673368585846,1.5930855893850449,8,false,false,Cat
1.9855454102283399,9.322109816077893,0.5487134048800746,7.240668260641462,3.7761498608049147,5,false,false,Cat
6.424651301286712,1.8222195935793972,1.4370472823072844,8.717166357410596,0.028240693160234143,9,true,false,Bird
5.833708167077932,2.6909576687701406,4.490831353736623,7.421697452458544,3.4163871683567226,4,true,false,Dog
9.971256797697457,8.027076149057919,7.119117460673556,7.511589594774566,8.471821516400235,2,false,true,Bird
2.2184563026571724,8.328889957462923,2.6744331375530237,6.396911962737791,6.300447527691343,5,true,true,Dog
9.30012835178707,1.0674571332758698,8.329348467789613,3.1486413160739026,8.820084544660066,5,false,false,Cat
2.9477316875559456,0.32791923591817485,1.8707011835018228,8.04625761649769,2.95817218202587,5,false,false,Cat
6.6041478554618385,7.641400866955173,3.456840580190239,0.830444511417946,0.8348677496812973,4,true,false,bird
7.33794848252321,8.429472102530022,4.098277937408876,5.684138962176659,5.2649881145953925,4,true,true,Cat
4.988034321551522,3.4907709013056074,7.2899991089106795,8.72841677344771,4.155200829620678,7,true,true,Cat
1.3542983731511393,1.101806901232243,4.8688763435943025,0.4934333979686678,8.267946533649365,2,false,false,Bird
7.235716714649168,8.446088279614816,5.9150572690443575,7.519415772381687,3.8451537537485523,5,false,false,Cat
8.738244277751978,1.7850772633235779,3.075831709290866,8.48517605335627,3.8260252372783676,4,false,true,Cat
9.00438748534077,3.8333957871976008,7.398360046611762,1.2430136710233264,4.645738337825248,2,false,true,Cat
3.1155939451035253,5.163411131759284,7.788437072034938,3.9236871723392532,5.327290739939131,4,false,false,Cat
3.1021190847033164,4.8093359118676124,9.736892079313902,2.2559560924105737,3.6715263256110973,4,false,false,Dog
9.32538706767592,8.979957337368411,0.3273994204276043,6.343933951617643,5.685004698503847,4,false,true,Dog
3.015883714718506,1.137581585446631,5.535697369441833,6.319942154217043,8.585926312949681,6,false,true,Cat
7.995438453839055,6.14075462163017,7.251935107337456,4.9382440629086695,0.4630247000445853,5,false,false,Dog
8.525132828915007,7.516765504210934,3.5788882098558195,3.478463938683319,9.52659212546013,2,false,false,Dog
0.45580715028951446,9.679980366209035,4.262114866224065,3.8214567556383052,8.943506263593257,5,false,false,Cat
3.0415679270097784,3.4762430485454043,6.814328370643493,2.229476490360298,5.049016017312519,6,false,true,Cat
3.9500401783171455,0.41607292278643904,4.349664404346631,9.235786417866903,5.381838179766898,3,false,false,Bird
1.9763920562755644,0.7910307491865942,9.02574716897027,4.301934627553948,8.016219971360236,7,false,true,Bird
3.2688660261854077,1.9211374271344783,6.543921133215161,5.083937000193334,1.719112835190838,3,false,false,Cat
5.896320413672877,6.623134094699765,0.8997371230223883,5.8943412860289595,7.745433876525559,5,false,false,Cat
4.079680447735048,2.1624893308294735,9.364580781566563,0.1099719500768026,5.186487410501054,8,false,true,Cat
8.610882983447603,7.5829063505192185,9.480174487481657,9.082036385016321,6.766187342897507,6,false,false,Bird
3.9247538500965753,1.2782328433217116,8.302721784824147,6.558470027007221,6.977365263495315,4,false,false,Bird
2.6775605688267956,6.591894473991871,3.1566807868677227,1.316975084551053,1.6137948874024133,7,true,false,Bird
7.891484182143364,3.058578953323586,7.060710814382264,4.856516314708541,8.776267591848308,5,true,false,Dog
5.508808693769925,9.43371216278502,0.9962406290010817,9.407374495891668,8.0663158529467,3,true,false,Cat
